BYYY BM BD BH EYYY EM ED EH  SST SSTANOM HOTSPOT  DHW   Lat    Lon Reef_Name
2014 08 04 03 2014 08 07 05 28.80   3.50   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 08 07 05 2014 08 11 04 28.80   3.50   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 08 11 04 2014 08 14 03 28.80   3.50   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 08 14 03 2014 08 18 04 28.30   3.04   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 08 18 04 2014 08 21 03 28.30   3.08   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 08 21 03 2014 08 25 03 28.30   3.13   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 08 25 03 2014 08 28 04 28.00   2.87   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 08 28 04 2014 09 01 03 28.00   2.92   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 09 01 03 2014 09 04 04 28.10   3.06   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 09 04 04 2014 09 08 03 28.20   3.21   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 09 08 03 2014 09 11 03 28.20   3.25   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 09 11 03 2014 09 15 04 28.00   3.10   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 09 15 04 2014 09 18 03 28.00   3.06   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 09 18 03 2014 09 22 05 27.70   2.71   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 09 22 05 2014 09 25 04 27.90   2.87   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 09 25 04 2014 09 29 03 27.90   2.81   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 09 29 03 2014 10 02 05 27.60   2.47   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 10 02 05 2014 10 06 03 27.70   2.52   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 10 06 03 2014 10 09 03 27.70   2.48   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 10 09 03 2014 10 13 04 27.50   2.23   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 10 13 04 2014 10 16 03 27.50   2.19   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 10 16 03 2014 10 20 05 27.60   2.27   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 10 20 05 2014 10 23 03 27.60   2.25   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 10 23 03 2014 10 27 03 27.60   2.22   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 10 27 03 2014 10 30 05 27.30   1.90   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 10 30 05 2014 11 03 03 26.60   1.18   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 11 03 03 2014 11 06 05 27.60   2.16   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 11 06 05 2014 11 10 03 27.30   1.83   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 11 10 03 2014 11 13 03 27.30   1.81   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 11 13 03 2014 11 17 04 27.60   2.02   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 11 17 04 2014 11 20 04 27.40   1.70   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 11 20 04 2014 11 24 03 27.10   1.24   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 11 24 03 2014 11 27 04 27.20   1.22   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 11 27 04 2014 12 01 04 27.60   1.46   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 12 01 04 2014 12 04 05 27.70   1.44   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 12 04 05 2014 12 08 03 27.30   0.88   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 12 08 03 2014 12 11 04 27.50   0.96   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 12 11 04 2014 12 15 04 27.50   0.80   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 12 15 04 2014 12 18 03 27.50   0.72   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 12 18 03 2014 12 22 05 27.40   0.52   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 12 22 05 2014 12 25 04 27.60   0.64   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 12 25 04 2014 12 29 04 27.50   0.44   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2014 12 29 04 2015 01 01 05 27.90   0.76   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 01 01 05 2015 01 05 03 28.30   1.06   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 01 05 03 2015 01 08 03 28.40   1.08   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 01 08 03 2015 01 12 04 29.00   1.58   0.10  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 01 12 04 2015 01 15 03 28.00   0.50   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 01 15 03 2015 01 19 05 28.60   0.99   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 01 19 05 2015 01 22 03 28.90   1.21   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 01 22 03 2015 01 26 03 28.30   0.51   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 01 26 03 2015 01 29 04 28.40   0.53   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 01 29 04 2015 02 02 03 28.60   0.62   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 02 02 03 2015 02 05 05 28.70   0.64   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 02 05 05 2015 02 09 04 28.60   0.43   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 02 09 04 2015 02 12 03 28.10  -0.15   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 02 12 03 2015 02 16 04 28.20  -0.14   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 02 16 04 2015 02 19 03 28.20  -0.20   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 02 19 03 2015 02 23 05 28.80   0.31   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 02 23 05 2015 02 26 04 29.10   0.55   0.20  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 02 26 04 2015 03 02 03 29.00   0.37   0.10  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 03 02 03 2015 03 05 04 29.00   0.31   0.10  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 03 05 04 2015 03 09 03 29.50   0.72   0.60  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 03 09 03 2015 03 12 03 29.50   0.66   0.60  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 03 12 03 2015 03 16 04 29.50   0.61   0.60  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 03 16 04 2015 03 19 03 29.50   0.65   0.60  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 03 19 03 2015 03 23 04 28.60  -0.20   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 03 23 04 2015 03 26 04 29.00   0.24   0.10  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 03 26 04 2015 03 30 03 29.30   0.59   0.40  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 03 30 03 2015 04 02 04 29.30   0.63   0.40  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 04 02 04 2015 04 06 03 29.90   1.28   1.00  0.50   5.5  -87.0 Isla del Coco, Costa Rica
2015 04 06 03 2015 04 09 05 29.90   1.32   1.00  1.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 04 09 05 2015 04 13 04 30.10   1.57   1.20  1.60   5.5  -87.0 Isla del Coco, Costa Rica
2015 04 13 04 2015 04 16 03 30.10   1.63   1.20  2.20   5.5  -87.0 Isla del Coco, Costa Rica
2015 04 16 03 2015 04 20 04 29.90   1.53   1.00  2.70   5.5  -87.0 Isla del Coco, Costa Rica
2015 04 20 04 2015 04 23 03 29.90   1.61   1.00  3.20   5.5  -87.0 Isla del Coco, Costa Rica
2015 04 23 03 2015 04 27 05 29.80   1.62   0.90  3.20   5.5  -87.0 Isla del Coco, Costa Rica
2015 04 27 05 2015 04 30 04 29.60   1.50   0.70  3.20   5.5  -87.0 Isla del Coco, Costa Rica
2015 04 30 04 2015 05 04 03 29.60   1.61   0.70  3.20   5.5  -87.0 Isla del Coco, Costa Rica
2015 05 04 03 2015 05 07 04 29.70   1.79   0.80  3.20   5.5  -87.0 Isla del Coco, Costa Rica
2015 05 07 04 2015 05 11 03 29.70   1.89   0.80  3.20   5.5  -87.0 Isla del Coco, Costa Rica
2015 05 11 03 2015 05 14 03 30.10   2.37   1.20  3.80   5.5  -87.0 Isla del Coco, Costa Rica
2015 05 14 03 2015 05 18 04 30.10   2.58   1.20  4.40   5.5  -87.0 Isla del Coco, Costa Rica
2015 05 18 04 2015 05 21 03 30.10   2.77   1.20  5.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 05 21 03 2015 05 25 04 30.00   2.91   1.10  5.55   5.5  -87.0 Isla del Coco, Costa Rica
2015 05 25 04 2015 05 28 04 30.00   3.10   1.10  6.10   5.5  -87.0 Isla del Coco, Costa Rica
2015 05 28 04 2015 06 01 03 30.00   3.34   1.10  6.65   5.5  -87.0 Isla del Coco, Costa Rica
2015 06 01 03 2015 06 04 04 29.60   3.13   0.70  6.65   5.5  -87.0 Isla del Coco, Costa Rica
2015 06 04 04 2015 06 08 03 29.60   3.37   0.70  6.65   5.5  -87.0 Isla del Coco, Costa Rica
2015 06 08 03 2015 06 11 04 29.60   3.55   0.70  6.65   5.5  -87.0 Isla del Coco, Costa Rica
2015 06 11 04 2015 06 15 04 29.60   3.80   0.70  6.65   5.5  -87.0 Isla del Coco, Costa Rica
2015 06 15 04 2015 06 18 03 29.40   3.65   0.50  6.65   5.5  -87.0 Isla del Coco, Costa Rica
2015 06 18 03 2015 06 22 02 29.40   3.72   0.50  6.65   5.5  -87.0 Isla del Coco, Costa Rica
2015 06 22 02 2015 06 25 03 28.80   3.17   0.00  6.65   5.5  -87.0 Isla del Coco, Costa Rica
2015 06 25 03 2015 06 29 04 29.10   3.53   0.20  6.15   5.5  -87.0 Isla del Coco, Costa Rica
2015 06 29 04 2015 07 02 04 29.10   3.58   0.20  5.65   5.5  -87.0 Isla del Coco, Costa Rica
2015 07 02 04 2015 07 06 03 29.40   3.95   0.50  5.05   5.5  -87.0 Isla del Coco, Costa Rica
2015 07 06 03 2015 07 09 04 29.40   4.00   0.50  4.45   5.5  -87.0 Isla del Coco, Costa Rica
2015 07 09 04 2015 07 13 03 29.40   4.07   0.50  3.95   5.5  -87.0 Isla del Coco, Costa Rica
2015 07 13 03 2015 07 16 03 28.80   3.50   0.00  3.45   5.5  -87.0 Isla del Coco, Costa Rica
2015 07 16 03 2015 07 20 04 28.80   3.50   0.00  3.45   5.5  -87.0 Isla del Coco, Costa Rica
2015 07 20 04 2015 07 23 03 28.80   3.50   0.00  3.45   5.5  -87.0 Isla del Coco, Costa Rica
2015 07 23 03 2015 07 27 04 29.10   3.80   0.20  3.45   5.5  -87.0 Isla del Coco, Costa Rica
2015 07 27 04 2015 07 30 04 29.10   3.80   0.20  3.45   5.5  -87.0 Isla del Coco, Costa Rica
2015 07 30 04 2015 08 03 05 29.00   3.70   0.10  3.45   5.5  -87.0 Isla del Coco, Costa Rica
2015 08 03 05 2015 08 06 04 29.20   3.90   0.30  2.85   5.5  -87.0 Isla del Coco, Costa Rica
2015 08 06 04 2015 08 10 03 29.20   3.90   0.30  2.25   5.5  -87.0 Isla del Coco, Costa Rica
2015 08 10 03 2015 08 13 05 29.20   3.90   0.30  1.65   5.5  -87.0 Isla del Coco, Costa Rica
2015 08 13 05 2015 08 17 04 29.20   3.93   0.30  1.10   5.5  -87.0 Isla del Coco, Costa Rica
2015 08 17 04 2015 08 20 03 28.60   3.36   0.00  0.55   5.5  -87.0 Isla del Coco, Costa Rica
2015 08 20 03 2015 08 24 04 28.70   3.52   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 08 24 04 2015 08 27 03 28.70   3.55   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 08 27 03 2015 08 31 05 28.70   3.61   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 08 31 05 2015 09 03 04 28.70   3.65   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 09 03 04 2015 09 07 03 28.20   3.20   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 09 07 03 2015 09 10 04 28.20   3.24   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 09 10 04 2015 09 14 03 28.20   3.29   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 09 14 03 2015 09 17 05 28.40   3.47   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 09 17 05 2015 09 21 03 28.40   3.42   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 09 21 03 2015 09 24 03 28.30   3.28   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 09 24 03 2015 09 28 04 27.90   2.83   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 09 28 04 2015 10 01 03 27.30   2.19   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 10 01 03 2015 10 05 05 28.30   3.13   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 10 05 05 2015 10 08 04 28.30   3.09   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 10 08 04 2015 10 12 03 28.30   3.04   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 10 12 03 2015 10 15 04 28.20   2.90   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 10 15 04 2015 10 19 03 28.40   3.07   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 10 19 03 2015 10 22 03 28.20   2.85   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 10 22 03 2015 10 26 03 28.20   2.83   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 10 26 03 2015 10 29 03 28.20   2.81   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 10 29 03 2015 11 02 04 28.40   2.98   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 11 02 04 2015 11 05 03 28.40   2.96   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 11 05 03 2015 11 09 03 27.60   2.14   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 11 09 03 2015 11 12 04 28.10   2.62   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 11 12 04 2015 11 16 03 28.30   2.76   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 11 16 03 2015 11 19 04 28.30   2.64   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 11 19 04 2015 11 23 04 28.30   2.48   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 11 23 04 2015 11 26 04 28.10   2.16   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 11 26 04 2015 11 30 04 28.70   2.60   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 11 30 04 2015 12 03 04 29.00   2.78   0.10  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 12 03 04 2015 12 07 04 29.10   2.72   0.20  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 12 07 04 2015 12 10 04 29.10   2.60   0.20  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 12 10 04 2015 12 14 04 29.10   2.44   0.20  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 12 14 04 2015 12 17 04 29.10   2.35   0.20  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 12 17 04 2015 12 21 04 29.30   2.45   0.40  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 12 21 04 2015 12 24 05 29.30   2.37   0.40  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 12 24 05 2015 12 28 04 29.30   2.26   0.40  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 12 28 04 2015 12 31 04 29.50   2.39   0.60  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2015 12 31 04 2016 01 04 04 29.70   2.48   0.80  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 01 04 04 2016 01 07 04 29.70   2.41   0.80  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 01 07 04 2016 01 11 04 29.50   2.10   0.60  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 01 11 04 2016 01 14 04 29.50   2.03   0.60  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 01 14 04 2016 01 18 04 29.50   1.92   0.60  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 01 18 04 2016 01 21 04 29.50   1.84   0.60  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 01 21 04 2016 01 25 03 29.80   2.03   0.90  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 01 25 03 2016 01 28 03 29.70   1.85   0.80  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 01 28 00 2016 02 01 00 29.70   1.48   0.50  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 02 01 00 2016 02 04 00 29.90   1.57   0.70  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 02 04 00 2016 02 08 00 29.90   1.42   0.70  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 02 08 00 2016 02 11 00 29.80   1.21   0.60  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 02 11 00 2016 02 15 00 29.90   1.18   0.70  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 02 15 00 2016 02 18 00 30.60   1.83   1.40  0.70   5.5  -87.0 Isla del Coco, Costa Rica
2016 02 18 00 2016 02 22 00 30.40   1.56   1.20  1.30   5.5  -87.0 Isla del Coco, Costa Rica
2016 02 22 00 2016 02 25 00 30.50   1.61   1.30  1.95   5.5  -87.0 Isla del Coco, Costa Rica
2016 02 25 00 2016 02 29 00 30.50   1.54   1.30  2.60   5.5  -87.0 Isla del Coco, Costa Rica
2016 02 29 00 2016 03 03 00 30.50   1.49   1.30  3.25   5.5  -87.0 Isla del Coco, Costa Rica
2016 03 03 00 2016 03 07 00 30.30   1.22   1.10  3.80   5.5  -87.0 Isla del Coco, Costa Rica
2016 03 07 00 2016 03 10 00 30.40   1.27   1.20  4.40   5.5  -87.0 Isla del Coco, Costa Rica
2016 03 10 00 2016 03 14 00 30.00   0.80   0.80  4.40   5.5  -87.0 Isla del Coco, Costa Rica
2016 03 14 00 2016 03 17 00 29.90   0.73   0.70  4.40   5.5  -87.0 Isla del Coco, Costa Rica
2016 03 17 00 2016 03 21 00 30.00   0.87   0.80  4.40   5.5  -87.0 Isla del Coco, Costa Rica
2016 03 21 00 2016 03 24 00 29.90   0.80   0.70  4.40   5.5  -87.0 Isla del Coco, Costa Rica
2016 03 24 00 2016 03 28 00 30.20   1.14   1.00  4.90   5.5  -87.0 Isla del Coco, Costa Rica
2016 03 28 00 2016 03 31 00 30.30   1.26   1.10  5.45   5.5  -87.0 Isla del Coco, Costa Rica
2016 03 31 00 2016 04 04 00 30.60   1.60   1.40  6.15   5.5  -87.0 Isla del Coco, Costa Rica
2016 04 04 00 2016 04 07 00 30.40   1.43   1.20  6.75   5.5  -87.0 Isla del Coco, Costa Rica
2016 04 07 00 2016 04 11 00 30.50   1.57   1.30  7.40   5.5  -87.0 Isla del Coco, Costa Rica
2016 04 11 00 2016 04 14 00 30.40   1.50   1.20  8.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 04 14 00 2016 04 18 00 30.10   1.25   0.90  8.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 04 18 00 2016 04 21 00 30.30   1.49   1.10  8.55   5.5  -87.0 Isla del Coco, Costa Rica
2016 04 21 00 2016 04 25 00 30.00   1.25   0.80  8.55   5.5  -87.0 Isla del Coco, Costa Rica
2016 04 25 00 2016 04 28 00 29.80   1.09   0.60  8.55   5.5  -87.0 Isla del Coco, Costa Rica
2016 04 28 00 2016 05 02 00 29.70   1.04   0.50  8.55   5.5  -87.0 Isla del Coco, Costa Rica
2016 05 02 00 2016 05 05 00 29.30   0.68   0.10  8.55   5.5  -87.0 Isla del Coco, Costa Rica
2016 05 05 00 2016 05 09 00 29.30   0.73   0.10  8.55   5.5  -87.0 Isla del Coco, Costa Rica
2016 05 09 00 2016 05 12 00 29.20   0.67   0.00  7.85   5.5  -87.0 Isla del Coco, Costa Rica
2016 05 12 00 2016 05 16 00 29.50   1.06   0.30  7.25   5.5  -87.0 Isla del Coco, Costa Rica
2016 05 16 00 2016 05 19 00 29.30   0.95   0.10  6.60   5.5  -87.0 Isla del Coco, Costa Rica
2016 05 19 00 2016 05 23 00 29.10   0.86   0.00  5.95   5.5  -87.0 Isla del Coco, Costa Rica
2016 05 23 00 2016 05 26 00 29.00   0.85   0.00  5.30   5.5  -87.0 Isla del Coco, Costa Rica
2016 05 26 00 2016 05 30 00 28.80   0.76   0.00  4.75   5.5  -87.0 Isla del Coco, Costa Rica
2016 05 30 00 2016 06 02 00 28.80   0.85   0.00  4.15   5.5  -87.0 Isla del Coco, Costa Rica
2016 06 02 00 2016 06 06 00 28.70   0.87   0.00  4.15   5.5  -87.0 Isla del Coco, Costa Rica
2016 06 06 00 2016 06 09 00 28.60   0.85   0.00  4.15   5.5  -87.0 Isla del Coco, Costa Rica
2016 06 09 00 2016 06 13 00 28.10   0.47   0.00  4.15   5.5  -87.0 Isla del Coco, Costa Rica
2016 06 13 00 2016 06 16 00 28.30   0.73   0.00  4.15   5.5  -87.0 Isla del Coco, Costa Rica
2016 06 16 00 2016 06 20 00 28.60   1.08   0.00  3.65   5.5  -87.0 Isla del Coco, Costa Rica
2016 06 20 00 2016 06 23 00 28.20   0.72   0.00  3.10   5.5  -87.0 Isla del Coco, Costa Rica
2016 06 23 00 2016 06 27 00 28.10   0.67   0.00  2.40   5.5  -87.0 Isla del Coco, Costa Rica
2016 06 27 00 2016 06 30 00 28.00   0.61   0.00  1.80   5.5  -87.0 Isla del Coco, Costa Rica
2016 06 30 00 2016 07 04 00 27.80   0.47   0.00  1.15   5.5  -87.0 Isla del Coco, Costa Rica
2016 07 04 00 2016 07 07 00 27.90   0.61   0.00  0.55   5.5  -87.0 Isla del Coco, Costa Rica
2016 07 07 00 2016 07 11 00 27.70   0.46   0.00  0.55   5.5  -87.0 Isla del Coco, Costa Rica
2016 07 11 00 2016 07 14 00 27.60   0.40   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 07 14 00 2016 07 18 00 27.60   0.46   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 07 18 00 2016 07 21 00 27.70   0.61   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 07 21 00 2016 07 25 00 27.70   0.68   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 07 25 00 2016 07 28 00 27.90   0.93   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 07 28 00 2016 08 01 00 27.90   0.99   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 08 01 00 2016 08 04 00 28.10   1.24   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 08 04 00 2016 08 08 00 27.60   0.80   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 08 08 00 2016 08 11 00 27.60   0.85   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 08 11 00 2016 08 15 00 27.70   1.00   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 08 15 00 2016 08 18 00 27.60   0.89   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 08 18 00 2016 08 22 00 27.50   0.77   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 08 22 00 2016 08 25 00 27.40   0.66   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 08 25 00 2016 08 29 00 27.40   0.65   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 08 29 00 2016 09 01 00 27.20   0.44   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 09 01 00 2016 09 05 00 26.90   0.13   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 09 05 00 2016 09 08 00 27.10   0.32   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 09 08 00 2016 09 12 00 26.90   0.11   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 09 12 00 2016 09 15 00 26.90   0.11   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 09 15 00 2016 09 19 00 26.90   0.13   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 09 19 00 2016 09 22 00 27.10   0.35   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 09 22 00 2016 09 26 00 27.30   0.58   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 09 26 00 2016 09 29 00 27.20   0.50   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 09 29 00 2016 10 03 00 27.10   0.43   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 10 03 00 2016 10 06 00 26.80   0.15   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 10 06 00 2016 10 10 00 26.80   0.17   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 10 10 00 2016 10 13 00 27.10   0.49   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 10 13 00 2016 10 17 00 27.00   0.41   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 10 17 00 2016 10 20 00 26.90   0.32   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 10 20 00 2016 10 24 00 27.20   0.63   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 10 24 00 2016 10 27 00 27.10   0.54   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 10 27 00 2016 10 31 00 27.10   0.55   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 10 31 00 2016 11 03 00 26.60   0.06   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 11 03 00 2016 11 07 00 26.70   0.18   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 11 07 00 2016 11 10 00 26.60   0.09   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 11 10 00 2016 11 14 00 26.90   0.40   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 11 14 00 2016 11 17 00 26.80   0.26   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 11 17 00 2016 11 21 00 26.70   0.11   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
