BYYY BM BD BH EYYY EM ED EH  SST SSTANOM HOTSPOT  DHW   Lat    Lon Reef_Name
2015 04 27 05 2015 04 30 04 29.30   0.70   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 04 30 04 2015 05 04 03 29.30   0.65   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 05 04 03 2015 05 07 04 29.50   0.81   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2015 05 07 04 2015 05 11 03 29.50   0.75   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2015 05 11 03 2015 05 14 03 29.50   0.71   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2015 05 14 03 2015 05 18 04 29.50   0.69   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2015 05 18 04 2015 05 21 03 29.40   0.58   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 05 21 03 2015 05 25 04 29.30   0.47   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 05 25 04 2015 05 28 04 29.30   0.46   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 05 28 04 2015 06 01 03 29.40   0.55   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 06 01 03 2015 06 04 04 29.40   0.54   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 06 04 04 2015 06 08 03 29.30   0.42   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 06 08 03 2015 06 11 04 29.30   0.41   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 06 11 04 2015 06 15 04 29.30   0.40   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 06 15 04 2015 06 18 03 29.30   0.40   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 06 18 03 2015 06 22 02 29.30   0.40   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 06 22 02 2015 06 25 03 29.60   0.70   0.30  0.00   5.5  168.5 Namorik, Marshall Islands
2015 06 25 03 2015 06 29 04 29.50   0.60   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2015 06 29 04 2015 07 02 04 29.50   0.60   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2015 07 02 04 2015 07 06 03 28.90   0.00   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 07 06 03 2015 07 09 04 28.70  -0.20   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 07 09 04 2015 07 13 03 28.90   0.00   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 07 13 03 2015 07 16 03 29.10   0.19   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 07 16 03 2015 07 20 04 29.20   0.24   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 07 20 04 2015 07 23 03 29.30   0.30   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 07 23 03 2015 07 27 04 29.40   0.35   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 07 27 04 2015 07 30 04 29.40   0.31   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 07 30 04 2015 08 03 05 29.40   0.25   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 08 03 05 2015 08 06 04 29.40   0.22   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 08 06 04 2015 08 10 03 29.40   0.16   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 08 10 03 2015 08 13 05 29.40   0.13   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 08 13 05 2015 08 17 04 29.30   0.00   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 08 17 04 2015 08 20 03 29.70   0.40   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2015 08 20 03 2015 08 24 04 29.20  -0.10   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 08 24 04 2015 08 27 03 29.20  -0.10   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 08 27 03 2015 08 31 05 28.90  -0.40   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 08 31 05 2015 09 03 04 28.90  -0.40   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 09 03 04 2015 09 07 03 29.00  -0.30   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 09 07 03 2015 09 10 04 29.10  -0.20   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 09 10 04 2015 09 14 03 29.10  -0.20   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 09 14 03 2015 09 17 05 29.00  -0.30   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 09 17 05 2015 09 21 03 29.00  -0.30   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 09 21 03 2015 09 24 03 29.00  -0.30   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 09 24 03 2015 09 28 04 29.00  -0.30   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 09 28 04 2015 10 01 03 29.00  -0.30   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 10 01 03 2015 10 05 05 28.80  -0.50   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 10 05 05 2015 10 08 04 28.80  -0.50   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 10 08 04 2015 10 12 03 28.80  -0.50   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 10 12 03 2015 10 15 04 28.80  -0.50   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 10 15 04 2015 10 19 03 28.50  -0.80   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 10 19 03 2015 10 22 03 28.80  -0.50   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 10 22 03 2015 10 26 03 28.80  -0.50   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 10 26 03 2015 10 29 03 29.00  -0.30   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 10 29 03 2015 11 02 04 29.10  -0.20   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 11 02 04 2015 11 05 03 29.20  -0.10   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 11 05 03 2015 11 09 03 29.40   0.10   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 11 09 03 2015 11 12 04 29.40   0.10   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 11 12 04 2015 11 16 03 29.20  -0.08   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 11 16 03 2015 11 19 04 29.20  -0.02   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 11 19 04 2015 11 23 04 29.80   0.66   0.50  0.00   5.5  168.5 Namorik, Marshall Islands
2015 11 23 04 2015 11 26 04 30.00   0.92   0.70  0.00   5.5  168.5 Namorik, Marshall Islands
2015 11 26 04 2015 11 30 04 29.70   0.70   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2015 11 30 04 2015 12 03 04 29.80   0.86   0.50  0.00   5.5  168.5 Namorik, Marshall Islands
2015 12 03 04 2015 12 07 04 29.60   0.74   0.30  0.00   5.5  168.5 Namorik, Marshall Islands
2015 12 07 04 2015 12 10 04 29.60   0.80   0.30  0.00   5.5  168.5 Namorik, Marshall Islands
2015 12 10 04 2015 12 14 04 29.70   0.98   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2015 12 14 04 2015 12 17 04 29.70   1.01   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2015 12 17 04 2015 12 21 04 29.80   1.14   0.50  0.00   5.5  168.5 Namorik, Marshall Islands
2015 12 21 04 2015 12 24 05 29.40   0.76   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 12 24 05 2015 12 28 04 29.40   0.78   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 12 28 04 2015 12 31 04 29.40   0.80   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 12 31 04 2016 01 04 04 29.20   0.63   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 01 04 04 2016 01 07 04 29.10   0.55   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 01 07 04 2016 01 11 04 29.10   0.57   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 01 11 04 2016 01 14 04 29.10   0.59   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 01 14 04 2016 01 18 04 29.10   0.61   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 01 18 04 2016 01 21 04 28.80   0.32   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 01 21 04 2016 01 25 03 28.50   0.03   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 01 25 03 2016 01 28 03 28.50   0.04   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 01 28 00 2016 02 01 00 28.50   0.00   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 02 01 00 2016 02 04 00 28.70   0.20   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 02 04 00 2016 02 08 00 28.80   0.30   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 02 08 00 2016 02 11 00 28.70   0.20   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 02 11 00 2016 02 15 00 28.80   0.30   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 02 15 00 2016 02 18 00 28.50   0.00   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 02 18 00 2016 02 22 00 28.70   0.20   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 02 22 00 2016 02 25 00 28.70   0.20   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 02 25 00 2016 02 29 00 28.70   0.20   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 02 29 00 2016 03 03 00 28.70   0.20   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 03 03 00 2016 03 07 00 28.80   0.30   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 03 07 00 2016 03 10 00 28.70   0.20   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 03 10 00 2016 03 14 00 28.60   0.10   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 03 14 00 2016 03 17 00 28.60   0.08   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 03 17 00 2016 03 21 00 28.50  -0.05   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 03 21 00 2016 03 24 00 28.70   0.14   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 03 24 00 2016 03 28 00 28.80   0.21   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 03 28 00 2016 03 31 00 28.90   0.29   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 03 31 00 2016 04 04 00 29.10   0.46   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 04 04 00 2016 04 07 00 29.00   0.35   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 04 07 00 2016 04 11 00 29.10   0.42   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 04 11 00 2016 04 14 00 29.00   0.30   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 04 14 00 2016 04 18 00 29.10   0.37   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 04 18 00 2016 04 21 00 29.10   0.35   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 04 21 00 2016 04 25 00 29.10   0.33   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 04 25 00 2016 04 28 00 29.20   0.41   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 04 28 00 2016 05 02 00 29.00   0.18   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 05 02 00 2016 05 05 00 29.00   0.16   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 05 05 00 2016 05 09 00 29.00   0.13   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 05 09 00 2016 05 12 00 29.10   0.21   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 05 12 00 2016 05 16 00 29.30   0.40   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 05 16 00 2016 05 19 00 29.40   0.50   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 05 19 00 2016 05 23 00 29.50   0.60   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2016 05 23 00 2016 05 26 00 29.40   0.50   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2016 05 26 00 2016 05 30 00 29.70   0.80   0.30  0.00   5.5  168.5 Namorik, Marshall Islands
2016 05 30 00 2016 06 02 00 29.60   0.70   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2016 06 02 00 2016 06 06 00 29.60   0.70   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2016 06 06 00 2016 06 09 00 29.90   1.00   0.50  0.00   5.5  168.5 Namorik, Marshall Islands
2016 06 09 00 2016 06 13 00 30.00   1.10   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2016 06 13 00 2016 06 16 00 29.80   0.90   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2016 06 16 00 2016 06 20 00 29.80   0.90   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2016 06 20 00 2016 06 23 00 29.80   0.90   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2016 06 23 00 2016 06 27 00 29.80   0.90   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2016 06 27 00 2016 06 30 00 30.00   1.10   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2016 06 30 00 2016 07 04 00 29.90   1.00   0.50  0.00   5.5  168.5 Namorik, Marshall Islands
2016 07 04 00 2016 07 07 00 29.80   0.90   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2016 07 07 00 2016 07 11 00 30.10   1.20   0.70  0.00   5.5  168.5 Namorik, Marshall Islands
2016 07 11 00 2016 07 14 00 30.20   1.30   0.80  0.00   5.5  168.5 Namorik, Marshall Islands
2016 07 14 00 2016 07 18 00 30.50   1.56   1.10  0.55   5.5  168.5 Namorik, Marshall Islands
2016 07 18 00 2016 07 21 00 30.20   1.23   0.80  0.55   5.5  168.5 Namorik, Marshall Islands
2016 07 21 00 2016 07 25 00 30.30   1.29   0.90  0.55   5.5  168.5 Namorik, Marshall Islands
2016 07 25 00 2016 07 28 00 30.00   0.96   0.60  0.55   5.5  168.5 Namorik, Marshall Islands
2016 07 28 00 2016 08 01 00 30.20   1.13   0.80  0.55   5.5  168.5 Namorik, Marshall Islands
2016 08 01 00 2016 08 04 00 30.10   1.00   0.70  0.55   5.5  168.5 Namorik, Marshall Islands
2016 08 04 00 2016 08 08 00 30.10   0.96   0.70  0.55   5.5  168.5 Namorik, Marshall Islands
2016 08 08 00 2016 08 11 00 30.30   1.13   0.90  0.55   5.5  168.5 Namorik, Marshall Islands
2016 08 11 00 2016 08 15 00 30.30   1.10   0.90  0.55   5.5  168.5 Namorik, Marshall Islands
2016 08 15 00 2016 08 18 00 30.70   1.49   1.30  1.20   5.5  168.5 Namorik, Marshall Islands
2016 08 18 00 2016 08 22 00 30.60   1.37   1.20  1.80   5.5  168.5 Namorik, Marshall Islands
2016 08 22 00 2016 08 25 00 30.40   1.16   1.00  2.30   5.5  168.5 Namorik, Marshall Islands
2016 08 25 00 2016 08 29 00 30.40   1.15   1.00  2.80   5.5  168.5 Namorik, Marshall Islands
2016 08 29 00 2016 09 01 00 30.60   1.34   1.20  3.40   5.5  168.5 Namorik, Marshall Islands
2016 09 01 00 2016 09 05 00 30.40   1.13   1.00  3.90   5.5  168.5 Namorik, Marshall Islands
2016 09 05 00 2016 09 08 00 30.40   1.12   1.00  4.40   5.5  168.5 Namorik, Marshall Islands
2016 09 08 00 2016 09 12 00 30.60   1.31   1.20  5.00   5.5  168.5 Namorik, Marshall Islands
2016 09 12 00 2016 09 15 00 30.70   1.40   1.30  5.65   5.5  168.5 Namorik, Marshall Islands
2016 09 15 00 2016 09 19 00 30.30   0.98   0.90  5.65   5.5  168.5 Namorik, Marshall Islands
2016 09 19 00 2016 09 22 00 30.20   0.87   0.80  5.65   5.5  168.5 Namorik, Marshall Islands
2016 09 22 00 2016 09 26 00 30.60   1.26   1.20  6.25   5.5  168.5 Namorik, Marshall Islands
2016 09 26 00 2016 09 29 00 30.40   1.05   1.00  6.75   5.5  168.5 Namorik, Marshall Islands
2016 09 29 00 2016 10 03 00 30.30   0.94   0.90  6.75   5.5  168.5 Namorik, Marshall Islands
2016 10 03 00 2016 10 06 00 30.30   0.93   0.90  6.75   5.5  168.5 Namorik, Marshall Islands
2016 10 06 00 2016 10 10 00 30.50   1.11   1.10  6.75   5.5  168.5 Namorik, Marshall Islands
2016 10 10 00 2016 10 13 00 30.30   0.90   0.90  6.75   5.5  168.5 Namorik, Marshall Islands
2016 10 13 00 2016 10 17 00 30.50   1.12   1.10  7.30   5.5  168.5 Namorik, Marshall Islands
2016 10 17 00 2016 10 20 00 30.40   1.04   1.00  7.80   5.5  168.5 Namorik, Marshall Islands
2016 10 20 00 2016 10 24 00 30.30   0.96   0.90  7.80   5.5  168.5 Namorik, Marshall Islands
2016 10 24 00 2016 10 27 00 30.20   0.88   0.80  7.80   5.5  168.5 Namorik, Marshall Islands
2016 10 27 00 2016 10 31 00 30.50   1.21   1.10  8.35   5.5  168.5 Namorik, Marshall Islands
2016 10 31 00 2016 11 03 00 30.40   1.13   1.00  8.85   5.5  168.5 Namorik, Marshall Islands
2016 11 03 00 2016 11 07 00 30.30   1.05   0.90  8.85   5.5  168.5 Namorik, Marshall Islands
2016 11 07 00 2016 11 10 00 30.10   0.87   0.70  8.20   5.5  168.5 Namorik, Marshall Islands
2016 11 10 00 2016 11 14 00 30.20   1.00   0.80  7.60   5.5  168.5 Namorik, Marshall Islands
2016 11 14 00 2016 11 17 00 29.90   0.75   0.50  7.10   5.5  168.5 Namorik, Marshall Islands
2016 11 17 00 2016 11 21 00 29.80   0.72   0.40  6.60   5.5  168.5 Namorik, Marshall Islands
2016 11 21 00 2016 11 24 00 29.90   0.87   0.50  6.00   5.5  168.5 Namorik, Marshall Islands
2016 11 24 00 2016 11 28 00 30.00   1.03   0.60  5.50   5.5  168.5 Namorik, Marshall Islands
2016 11 28 00 2016 12 01 00 29.70   0.78   0.30  5.00   5.5  168.5 Namorik, Marshall Islands
2016 12 01 00 2016 12 05 00 29.90   1.05   0.50  4.40   5.5  168.5 Namorik, Marshall Islands
2016 12 05 00 2016 12 08 00 29.70   0.90   0.30  3.75   5.5  168.5 Namorik, Marshall Islands
2016 12 08 00 2016 12 12 00 29.70   0.97   0.30  3.75   5.5  168.5 Namorik, Marshall Islands
2016 12 12 00 2016 12 15 00 29.60   0.91   0.20  3.75   5.5  168.5 Namorik, Marshall Islands
2016 12 15 00 2016 12 19 00 29.30   0.63   0.00  3.15   5.5  168.5 Namorik, Marshall Islands
2016 12 19 00 2016 12 22 00 29.30   0.65   0.00  2.65   5.5  168.5 Namorik, Marshall Islands
2016 12 22 00 2016 12 26 00 29.50   0.88   0.10  2.65   5.5  168.5 Namorik, Marshall Islands
2016 12 26 00 2016 12 29 00 29.60   1.00   0.20  2.65   5.5  168.5 Namorik, Marshall Islands
2016 12 29 00 2017 01 02 00 29.40   0.82   0.00  2.10   5.5  168.5 Namorik, Marshall Islands
2017 01 02 00 2017 01 05 00 29.40   0.84   0.00  2.10   5.5  168.5 Namorik, Marshall Islands
2017 01 05 00 2017 01 09 00 29.40   0.86   0.00  1.55   5.5  168.5 Namorik, Marshall Islands
2017 01 09 00 2017 01 12 00 29.30   0.78   0.00  1.05   5.5  168.5 Namorik, Marshall Islands
2017 01 12 00 2017 01 16 00 29.70   1.20   0.30  1.05   5.5  168.5 Namorik, Marshall Islands
2017 01 16 00 2017 01 19 00 29.70   1.20   0.30  1.05   5.5  168.5 Namorik, Marshall Islands
2017 01 19 00 2017 01 23 00 29.50   1.00   0.10  0.50   5.5  168.5 Namorik, Marshall Islands
2017 01 23 00 2017 01 26 00 29.60   1.10   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2017 01 26 00 2017 01 30 00 29.50   1.00   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2017 01 30 00 2017 02 02 00 29.60   1.10   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2017 02 02 00 2017 02 06 00 29.60   1.10   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2017 02 06 00 2017 02 09 00 29.40   0.90   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 02 09 00 2017 02 13 00 29.60   1.10   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2017 02 13 00 2017 02 16 00 29.60   1.10   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2017 02 16 00 2017 02 20 00 29.70   1.20   0.30  0.00   5.5  168.5 Namorik, Marshall Islands
2017 02 20 00 2017 02 23 00 29.60   1.10   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2017 02 23 00 2017 02 27 00 29.30   0.80   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 02 27 00 2017 03 02 00 29.30   0.80   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 03 02 00 2017 03 06 00 29.30   0.80   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 03 06 00 2017 03 09 00 29.50   1.00   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2017 03 09 00 2017 03 13 00 29.30   0.80   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 03 13 00 2017 03 16 00 29.20   0.69   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 03 16 00 2017 03 20 00 29.10   0.57   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 03 20 00 2017 03 23 00 29.30   0.75   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 03 23 00 2017 03 27 00 29.20   0.62   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 03 27 00 2017 03 30 00 29.10   0.50   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 03 30 00 2017 04 03 00 29.10   0.48   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 04 03 00 2017 04 06 00 29.10   0.46   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 04 06 00 2017 04 10 00 29.10   0.43   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 04 10 00 2017 04 13 00 29.10   0.41   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 04 13 00 2017 04 17 00 29.10   0.39   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 04 17 00 2017 04 20 00 29.10   0.37   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 04 20 00 2017 04 24 00 29.20   0.44   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 04 24 00 2017 04 27 00 29.30   0.52   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 04 27 00 2017 05 01 00 29.10   0.29   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 05 01 00 2017 05 04 00 29.10   0.27   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 05 04 00 2017 05 08 00 29.20   0.35   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 05 08 00 2017 05 11 00 29.40   0.53   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 05 11 00 2017 05 15 00 29.20   0.30   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 05 15 00 2017 05 18 00 29.10   0.20   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 05 18 00 2017 05 22 00 29.10   0.20   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 05 22 00 2017 05 25 00 29.20   0.30   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 05 25 00 2017 05 29 00 29.20   0.30   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 05 29 00 2017 06 01 00 29.20   0.30   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 06 01 00 2017 06 05 00 29.40   0.50   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 06 05 00 2017 06 08 00 29.20   0.30   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 06 08 00 2017 06 12 00 29.40   0.50   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 06 12 00 2017 06 15 00 29.40   0.50   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 06 15 00 2017 06 19 00 29.50   0.60   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2017 06 19 00 2017 06 22 00 29.40   0.50   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 06 22 00 2017 06 26 00 29.30   0.40   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 06 26 00 2017 06 29 00 29.50   0.60   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2017 06 29 00 2017 07 03 00 29.50   0.60   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2017 07 03 00 2017 07 06 00 29.50   0.60   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2017 07 06 00 2017 07 10 00 29.40   0.50   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 07 10 00 2017 07 13 00 29.50   0.60   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2017 07 13 00 2017 07 17 00 29.50   0.58   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2017 07 17 00 2017 07 20 00 29.40   0.45   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2017 07 20 00 2017 07 24 00 29.50   0.51   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2017 07 24 00 2017 07 27 00 29.70   0.68   0.30  0.00   5.5  168.5 Namorik, Marshall Islands
2017 07 27 00 2017 07 31 00 29.80   0.75   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2017 07 31 00 2017 08 03 00 29.90   0.82   0.50  0.00   5.5  168.5 Namorik, Marshall Islands
2017 08 03 00 2017 08 07 00 29.90   0.78   0.50  0.00   5.5  168.5 Namorik, Marshall Islands
2017 08 07 00 2017 08 10 00 29.90   0.75   0.50  0.00   5.5  168.5 Namorik, Marshall Islands
2017 08 10 00 2017 08 14 00 30.00   0.81   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2017 08 14 00 2017 08 17 00 30.10   0.89   0.70  0.00   5.5  168.5 Namorik, Marshall Islands
2017 08 17 00 2017 08 21 00 30.00   0.78   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2017 08 21 00 2017 08 24 00 30.20   0.97   0.80  0.00   5.5  168.5 Namorik, Marshall Islands
2017 08 24 00 2017 08 28 00 30.00   0.76   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2017 08 28 00 2017 08 31 00 30.20   0.95   0.80  0.00   5.5  168.5 Namorik, Marshall Islands
2017 08 31 00 2017 09 04 00 30.10   0.84   0.70  0.00   5.5  168.5 Namorik, Marshall Islands
2017 09 04 00 2017 09 07 00 30.20   0.93   0.80  0.00   5.5  168.5 Namorik, Marshall Islands
2017 09 07 00 2017 09 11 00 30.40   1.11   1.00  0.50   5.5  168.5 Namorik, Marshall Islands
2017 09 11 00 2017 09 14 00 30.40   1.10   1.00  1.00   5.5  168.5 Namorik, Marshall Islands
2017 09 14 00 2017 09 18 00 30.20   0.89   0.80  1.00   5.5  168.5 Namorik, Marshall Islands
2017 09 18 00 2017 09 21 00 30.20   0.88   0.80  1.00   5.5  168.5 Namorik, Marshall Islands
2017 09 21 00 2017 09 25 00 30.20   0.87   0.80  1.00   5.5  168.5 Namorik, Marshall Islands
2017 09 25 00 2017 09 28 00 30.10   0.76   0.70  1.00   5.5  168.5 Namorik, Marshall Islands
